N-gram,Count,Book
when he began to reign and,18,14
began to reign and he reigned,17,14
he began to reign and he,17,14
old when he began to reign,15,14
years old when he began to,15,14
Yahweh the God of their fathers,13,14
of the house of Yahweh and,13,14
his son reigned in his place,12,14
behold they are written in the,10,14
Now the rest of the acts,9,14
evil in the sight of Yahweh,9,14
right in the eyes of Yahweh,9,14
the rest of the acts of,9,14
was right in the eyes of,9,14
Jerusalem and his mothers name was,8,14
in Jerusalem and his mothers name,8,14
in the book of the kings,8,14
that which was evil in the,8,14
that which was right in the,8,14
the book of the kings of,8,14
was evil in the sight of,8,14
which was evil in the sight,8,14
which was right in the eyes,8,14
did that which was evil in,7,14
and they buried him in the,6,14
did that which was right in,6,14
his fathers and they buried him,6,14
in the city of David and,6,14
of the kings of Israel and,6,14
slept with his fathers and they,6,14
with his fathers and they buried,6,14
written in the book of the,6,14
years in Jerusalem and his mothers,6,14
He did that which was right,5,14
Judah and the inhabitants of Jerusalem,5,14
are written in the book of,5,14
buried him in the city of,5,14
fathers and they buried him in,5,14
him in the city of David,5,14
the house of Yahweh and the,5,14
the priests and the Levites and,5,14
the vessels of the house of,5,14
they are written in the book,5,14
they buried him in the city,5,14
