N-gram,Count,Book
And the king said,8,17
in Shushan the palace,7,17
all the provinces of,6,17
the king said to,6,17
the thirteenth day of,6,17
thirteenth day of the,6,17
to Esther the queen,6,17
Haman the son of,5,17
and it shall be,5,17
in all the provinces,5,17
in the kings gate,5,17
in to the king,5,17
it shall please the,5,17
king delighteth to honor,5,17
man whom the king,5,17
shall please the king,5,17
son of Hammedatha the,5,17
the king and Haman,5,17
the king delighteth to,5,17
the kings commandment and,5,17
the man whom the,5,17
the son of Hammedatha,5,17
to the banquet that,5,17
whom the king delighteth,5,17
