N-gram,Count,Book
And the king said,9,17
in Shushan the palace,8,17
all the provinces of,6,17
it please the king,6,17
month which is the,6,17
the kings commandment and,6,17
which is the month,6,17
Haman the son of,5,17
Jews that were in,5,17
in all the provinces,5,17
in the kings gate,5,17
in unto the king,5,17
king delighteth to honor,5,17
son of Hammedatha the,5,17
the Jews that were,5,17
the king and Haman,5,17
the king delighteth to,5,17
the son of Hammedatha,5,17
unto Esther the queen,5,17
whom the king delighteth,5,17
